Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin
ORD015392,CUST2842,43,Male,Hyderabad,,RES656,Restaurant_484,Mexican,03-10-2024,00:00,143,,4403,0,,UPI,Delivered,None,DP658,,3.5,Weekend,FALSE,-0.19
ORD015393,CUST3784,,Female,Hyderabad,East,RES283,Restaurant_13,Chinese,6/13/2024,00:00,293,25.34,354,300,54,Card,Delivered,None,DP312,5,3.6,Weekday,FALSE,0.36
ORD015394,CUST4841,,,Delhi,West,RES512,Restaurant_405,Arabian,1/16/2024,00:00,44,5.75,,0,,Wallet,Delivered,None,DP429,3,3.5,Weekday,FALSE,0.05
ORD015395,CUST2282,,,Bangalore,North,RES435,Restaurant_332,Arabian,5/29/2024,00:00,55,38.17,273,50,223,Wallet,Delivered,None,DP454,1,4,Weekday,FALSE,0.24
ORD015396,CUST3170,,Other,Mumbai,West,RES926,Restaurant_61,Italian,12/25/2024,,,,,100,,UPI,Delivered,None,DP735,3,5,Weekday,FALSE,0.27
ORD015397,CUST4172,,Female,,East,RES937,Restaurant_48,Italian,12-08-2024,00:00,,,206,50,156,COD,Delivered,None,DP693,1,4,Weekend,,0.34
ORD015398,CUST2781,25,Other,Hyderabad,South,RES679,Restaurant_220,,12/20/2024,00:00,,,793,0,,UPI,Delivered,None,DP202,,4.5,Weekday,,0.29
ORD015399,CUST9943,26,,Mumbai,Central,RES302,Restaurant_112,Indian,10/18/2024,00:00,28,,,50,,,Delivered,None,DP311,,5.5,Weekday,,-0.14
ORD015400,CUST6937,,Other,Delhi,South,RES768,Restaurant_202,Chinese,10-04-2024,00:00,,24.7,2316,50,2266,Card,Cancelled,,DP303,2,5.1,Weekday,FALSE,0.43
ORD015401,CUST8265,,,Mumbai,Central,RES508,Restaurant_121,,11-08-2024,00:00,46,7.73,572,50,522,,Delivered,None,DP825,4,4,Weekday,TRUE,0.15
ORD015402,CUST9012,,,,South,RES953,Restaurant_46,Arabian,4/24/2024,,,33.94,973,,,Wallet,Delivered,None,DP886,1,4.6,Weekday,TRUE,-0.19
ORD015403,CUST1568,,Other,Mumbai,,RES522,Restaurant_169,Mexican,09-11-2024,00:00,,3.3,4822,100,4722,,Delivered,None,DP159,4,3.7,Weekday,,0.2
ORD015404,CUST6531,30,Other,,,RES944,Restaurant_470,Mexican,09-09-2024,00:00,260,4.86,,300,,Wallet,Cancelled,Restaurant Issue,DP788,4,5,Weekday,FALSE,0.21
ORD015405,CUST5031,39,,Bangalore,South,RES707,Restaurant_21,Italian,04-07-2024,,,4.54,,50,,Card,Delivered,None,DP778,3,3.2,Weekend,FALSE,0.29
ORD015406,CUST9747,39,Other,,North,RES824,Restaurant_493,Indian,2/23/2024,00:00,187,4.81,,300,,Card,Cancelled,Restaurant Issue,DP739,,5.4,Weekday,FALSE,0.06
ORD015407,CUST9791,33,Male,,South,RES770,Restaurant_423,Italian,2/19/2024,00:00,222,36.84,3653,0,,Wallet,Delivered,None,DP340,,5.4,Weekday,FALSE,-0.07
ORD015408,CUST9721,,,Mumbai,North,RES323,Restaurant_248,Indian,7/29/2024,00:00,225,23.8,381,,,,Delivered,None,DP564,1,5,Weekday,,-0.1
ORD015409,CUST2092,,Male,Bangalore,Central,RES163,Restaurant_97,Arabian,09-08-2024,00:00,39,9.4,,,,Card,Delivered,None,DP222,5,4.6,Weekend,TRUE,0.09
ORD015410,CUST2447,,Male,Mumbai,South,RES166,Restaurant_245,Italian,09-10-2024,00:00,187,2.98,2801,100,2701,COD,Delivered,None,DP818,4,4,Weekday,,-0.18
ORD015411,CUST6567,36,,,,RES299,Restaurant_350,,,00:00,,,,100,,Wallet,Delivered,None,DP789,3,3.1,Weekday,,-0.01
ORD015412,CUST7773,47,Other,Chennai,West,RES522,Restaurant_46,,10/23/2024,00:00,29,,,300,,Card,Delivered,None,DP349,,3,Weekday,FALSE,0.1
ORD015413,CUST4302,,Male,Mumbai,North,RES180,Restaurant_269,Italian,04-03-2024,00:00,66,37.05,3622,300,3322,Card,Delivered,None,DP528,1,5.2,Weekday,TRUE,-0.07
ORD015414,CUST6599,57,,Bangalore,West,RES934,Restaurant_19,Chinese,09-09-2024,00:00,246,,401,50,351,UPI,Delivered,None,DP682,2,3.9,Weekday,,0.35
ORD015415,CUST8631,43,Other,,South,RES842,Restaurant_186,Indian,03-02-2024,00:00,68,38.76,319,50,269,Wallet,Delivered,None,DP937,3,5.5,Weekend,TRUE,0.17
ORD015416,CUST3485,,,Hyderabad,Central,RES607,Restaurant_478,Indian,11/14/2024,00:00,,4.23,537,0,,UPI,Cancelled,Late Delivery,DP312,1,4.1,Weekday,,0
ORD015417,CUST6702,28,Other,Hyderabad,,RES996,Restaurant_121,Chinese,12-11-2024,00:00,69,2.34,,,,Wallet,Delivered,None,DP117,3,5,Weekday,,0.11
ORD015418,CUST3174,29,Male,Chennai,South,RES968,Restaurant_80,Arabian,5/25/2024,00:00,,7.92,2782,300,2482,Wallet,Delivered,None,DP266,3,3.1,Weekend,FALSE,-0.14
ORD015419,CUST1401,,,Mumbai,North,RES146,Restaurant_201,,8/14/2024,00:00,23,,3779,100,3679,Card,Delivered,None,DP492,4,4.3,Weekday,TRUE,0.13
ORD015420,CUST4399,,Male,Chennai,South,RES657,Restaurant_373,,9/21/2024,00:00,,33.42,1012,0,,,Delivered,None,DP246,2,3.1,Weekend,TRUE,0.03
ORD015421,CUST3112,,Female,Bangalore,South,RES731,Restaurant_258,Indian,7/28/2024,00:00,54,17.59,3837,20,3817,,Delivered,None,DP138,4,3.5,Weekend,TRUE,0.08
ORD015422,CUST1991,,Male,Hyderabad,West,RES252,Restaurant_21,Arabian,6/27/2024,00:00,,29.35,2159,,,,Delivered,None,DP110,2,4.3,Weekday,FALSE,0.27
ORD015423,CUST9621,18,,Mumbai,Central,RES829,Restaurant_10,,11/29/2024,00:00,154,6.33,2729,300,2429,UPI,Cancelled,,DP492,1,4.8,Weekday,TRUE,0.33
ORD015424,CUST6983,,Other,Bangalore,Central,RES155,Restaurant_429,Chinese,9/28/2024,00:00,,20.05,,100,,UPI,Delivered,None,DP613,2,4.1,Weekend,FALSE,-0.1
ORD015425,CUST5789,,Other,Bangalore,Central,RES956,Restaurant_335,Italian,6/22/2024,00:00,26,6.03,,50,,UPI,Cancelled,None,DP335,4,5.3,Weekend,TRUE,0.08
ORD015426,CUST9153,,,Delhi,,RES915,Restaurant_322,Italian,01-05-2024,00:00,,30.99,3936,,,COD,Cancelled,,DP926,1,4.2,Weekday,FALSE,-0.13
ORD015427,CUST2254,38,Female,Hyderabad,West,RES814,Restaurant_172,Chinese,6/24/2024,00:00,42,,959,100,859,Card,Cancelled,Restaurant Issue,DP724,3,4,Weekday,,0.2
ORD015428,CUST4637,45,Other,,East,RES784,Restaurant_12,Indian,08-08-2024,00:00,41,2.34,,50,,,Delivered,None,DP896,2,5.5,Weekday,,-0.13
ORD015429,CUST4828,,Male,,North,RES201,Restaurant_367,Arabian,11-09-2024,00:00,,2.27,,50,,COD,Delivered,None,DP753,5,4.3,Weekend,TRUE,0.34
ORD015430,CUST8041,31,Other,,North,RES956,Restaurant_107,Indian,4/21/2024,00:00,32,1.57,,0,,COD,Delivered,None,DP492,2,5,Weekend,TRUE,0.33
ORD015431,CUST3263,49,Other,Hyderabad,North,RES606,Restaurant_238,Chinese,4/20/2024,00:00,,,1154,20,1134,COD,Delivered,None,DP653,2,3.1,Weekend,TRUE,0.48
ORD015432,CUST3977,,Male,Mumbai,,RES367,Restaurant_276,,11-10-2024,00:00,42,31.11,,300,,COD,Delivered,None,DP533,,5.4,Weekend,,0.25
ORD015433,CUST5672,59,,,West,RES487,Restaurant_150,Chinese,9/15/2024,00:00,55,16.92,,50,,Wallet,Delivered,None,DP918,5,5.2,Weekend,TRUE,0.25
ORD015434,CUST6645,37,,Delhi,West,RES315,Restaurant_262,Mexican,02-02-2024,00:00,,15.93,,100,,Card,Delivered,None,DP589,3,4.3,Weekday,,0.06
ORD015435,CUST7423,48,Male,Delhi,North,RES169,Restaurant_173,Chinese,1/27/2024,00:00,250,,,100,,COD,Delivered,None,DP830,2,4.8,Weekend,FALSE,0.09
ORD015436,CUST7068,41,Male,Delhi,,RES849,Restaurant_429,Indian,3/28/2024,00:00,60,,454,50,404,Wallet,Delivered,None,DP954,4,4.1,Weekday,TRUE,-0.16
ORD015437,CUST2799,23,Other,Delhi,Central,RES641,Restaurant_284,Italian,4/23/2024,00:00,247,,2998,20,2978,,Delivered,None,DP843,4,5.2,Weekday,TRUE,0.28
ORD015438,CUST9069,,Other,Chennai,East,RES714,Restaurant_356,Arabian,4/14/2024,00:00,,9.43,,0,,Wallet,Delivered,None,DP281,,4.6,Weekend,FALSE,0.1
ORD015439,CUST4591,,Other,Chennai,,RES863,Restaurant_54,Indian,10/16/2024,00:00,230,34.74,,,,Card,Delivered,None,DP193,,4.1,Weekday,FALSE,-0.06
ORD015440,CUST7245,,Other,Hyderabad,South,RES287,Restaurant_249,Chinese,05-10-2024,00:00,,,1176,50,1126,UPI,Cancelled,,DP325,4,4.1,Weekday,TRUE,-0.04
ORD015441,CUST9052,50,Male,Hyderabad,Central,RES402,Restaurant_286,Italian,5/20/2024,00:00,,4.04,594,300,294,Wallet,Delivered,None,DP688,4,3.7,Weekday,TRUE,0.37
ORD015442,CUST2260,53,,,North,RES668,Restaurant_308,,3/19/2024,00:00,184,,160,20,140,Wallet,Delivered,None,DP434,,3.3,Weekday,TRUE,-0.18
ORD015443,CUST9773,57,,Hyderabad,,RES913,Restaurant_207,Arabian,7/20/2024,00:00,,,,50,,,Delivered,None,DP684,3,4.7,Weekend,TRUE,0.29
ORD015444,CUST2801,35,Female,Hyderabad,,RES288,Restaurant_470,,3/21/2024,00:00,59,39,475,100,375,,Delivered,None,DP967,4,3.5,Weekday,TRUE,0.4
ORD015445,CUST7328,18,Other,Delhi,Central,RES366,Restaurant_305,Indian,03-09-2024,00:00,235,20.82,558,0,,Card,Delivered,None,DP150,1,4.3,Weekend,,0.16
ORD015446,CUST8098,44,Female,Chennai,West,RES184,Restaurant_388,Arabian,2/16/2024,00:00,24,22.22,616,300,316,COD,Delivered,None,DP692,1,3.3,Weekday,FALSE,0.13
ORD015447,CUST5919,36,Other,Bangalore,Central,RES621,Restaurant_389,Italian,7/16/2024,00:00,,33.54,1169,300,869,COD,Delivered,None,DP933,4,4.7,Weekday,FALSE,0.34
ORD015448,CUST9843,47,Female,Mumbai,,RES757,Restaurant_404,Mexican,07-06-2024,00:00,50,,1093,300,793,Card,Delivered,None,DP835,5,3.9,Weekend,TRUE,0.28
ORD015449,CUST1359,,Male,Hyderabad,West,RES348,Restaurant_424,Chinese,02-09-2024,00:00,33,,,300,,,Delivered,None,DP952,3,5.1,Weekday,TRUE,0.4
ORD015450,CUST7172,,Other,Bangalore,North,RES273,Restaurant_157,Italian,1/24/2024,00:00,54,8.47,,0,,UPI,Cancelled,Customer Cancelled,DP476,2,4.6,Weekday,,0.29
ORD015451,CUST7613,42,Female,Bangalore,West,RES852,Restaurant_422,Italian,5/22/2024,00:00,,15.36,,,,Wallet,Delivered,None,DP989,1,3.6,Weekday,,0.19
ORD015452,CUST7857,39,Female,Mumbai,North,RES622,Restaurant_244,Indian,07-12-2024,00:00,287,1.2,,20,,UPI,Delivered,None,DP508,4,3.7,Weekday,,-0.19
ORD015453,CUST2635,55,Other,Mumbai,,RES753,Restaurant_238,Chinese,03-06-2024,00:00,34,,502,20,482,Card,Delivered,None,DP491,2,3.1,Weekday,,-0.02
ORD015454,CUST1778,,Male,Hyderabad,West,RES987,Restaurant_75,Mexican,4/19/2024,00:00,45,4.06,565,,,Card,Delivered,None,DP790,1,3.6,Weekday,TRUE,0.32
ORD015455,CUST9526,55,,Hyderabad,East,RES456,Restaurant_396,Italian,10-01-2024,00:00,43,9.46,,,,Wallet,Delivered,None,DP124,2,5.3,Weekday,TRUE,0.22
ORD015456,CUST7463,,Male,,South,RES761,Restaurant_417,Chinese,09-08-2024,00:00,,23.76,,100,,Wallet,Cancelled,Late Delivery,DP325,3,3.4,Weekend,TRUE,0.45
ORD015457,CUST2304,50,Female,Mumbai,,RES484,Restaurant_76,Indian,04-03-2024,00:00,198,3.16,256,20,236,UPI,Delivered,None,DP849,3,5.3,Weekday,FALSE,0.02
ORD015458,CUST7321,36,Female,Mumbai,South,RES917,Restaurant_157,Chinese,07-11-2024,00:00,33,21.19,925,50,875,COD,Delivered,None,DP712,3,5.4,Weekday,FALSE,0.33
ORD015459,CUST5368,,,Bangalore,Central,RES771,Restaurant_432,Italian,5/22/2024,00:00,287,,519,100,419,Wallet,Delivered,None,DP773,5,4.8,Weekday,FALSE,0.29
ORD015460,CUST4404,26,,Hyderabad,West,RES845,Restaurant_169,Mexican,10/24/2024,00:00,298,,985,20,965,COD,Cancelled,Late Delivery,DP225,3,3.8,Weekday,FALSE,-0.05
ORD015461,CUST9128,52,Female,Chennai,West,RES456,Restaurant_178,Italian,03-04-2024,00:00,31,,,100,,UPI,Delivered,None,DP522,1,4.2,Weekday,,0.2
ORD015462,CUST9120,39,,Hyderabad,East,RES431,Restaurant_305,Mexican,9/15/2024,00:00,214,31.44,,20,,UPI,Delivered,None,DP807,2,5.2,Weekend,,0.05
ORD015463,CUST1221,,Female,Delhi,East,RES215,Restaurant_448,Italian,08-01-2024,00:00,,5.21,763,50,713,,Delivered,None,DP586,5,5,Weekday,TRUE,0.4
ORD015464,CUST6222,,Male,Mumbai,West,RES595,Restaurant_43,,04-05-2024,00:00,165,7.39,,50,,UPI,Delivered,None,DP329,3,5.2,Weekday,,0.28
ORD015465,CUST5024,54,,Chennai,Central,RES289,Restaurant_246,Italian,7/31/2024,00:00,,,4104,,,Card,Delivered,None,DP523,1,4.5,Weekday,FALSE,0.36
ORD015466,CUST8639,33,Male,,,RES797,Restaurant_202,Arabian,1/13/2024,00:00,,8.8,,,,Card,Cancelled,Customer Cancelled,DP808,5,4.5,Weekend,TRUE,0.14
ORD015467,CUST3492,,Female,Delhi,Central,RES869,Restaurant_408,Italian,9/24/2024,00:00,,5.3,714,0,,,Delivered,None,DP105,1,5.4,Weekday,TRUE,0.11
ORD015468,CUST6840,49,Other,Hyderabad,,RES661,Restaurant_425,Chinese,10-08-2024,00:00,123,,358,20,338,COD,Delivered,None,DP966,5,3.7,Weekday,,-0.16
ORD015469,CUST8814,,,Chennai,,RES516,Restaurant_484,Chinese,12/21/2024,00:00,,16.33,698,300,398,UPI,Delivered,None,DP365,4,5.3,Weekend,TRUE,-0.14
ORD015470,CUST4944,37,,Mumbai,East,RES446,Restaurant_180,Arabian,01-06-2024,00:00,30,2.34,4986,20,4966,Wallet,Cancelled,Late Delivery,DP332,4,4.2,Weekend,TRUE,0.49
ORD015471,CUST8385,43,Other,Delhi,North,RES857,Restaurant_468,Chinese,2/21/2024,00:00,165,2.11,3345,,,Wallet,Delivered,None,DP260,1,5.2,Weekday,FALSE,-0.1
ORD015472,CUST3263,,Female,,,RES407,Restaurant_290,Indian,04-12-2024,00:00,45,,,,,,Delivered,None,DP802,3,4.9,Weekday,FALSE,0.17
ORD015473,CUST5267,48,Other,Chennai,Central,RES437,Restaurant_134,Mexican,8/25/2024,00:00,142,,746,0,,Card,Delivered,None,DP508,4,4.3,Weekend,,0.12
ORD015474,CUST1614,,Male,Bangalore,,RES392,Restaurant_423,Chinese,9/17/2024,00:00,,31.37,,20,,Card,Delivered,None,DP545,,3.4,Weekday,,0.17
ORD015475,CUST6470,32,Male,,West,RES384,Restaurant_315,,4/27/2024,00:00,,,,100,,,Delivered,None,DP372,2,3.5,Weekend,,-0.18
ORD015476,CUST4237,31,Male,Chennai,North,RES180,Restaurant_156,Mexican,4/25/2024,00:00,,19.33,2004,50,1954,UPI,Delivered,None,DP830,1,3.7,Weekday,TRUE,0.36
ORD015477,CUST2574,,Female,Mumbai,West,RES594,Restaurant_210,Chinese,11/26/2024,00:00,,38.17,476,20,456,,Delivered,None,DP857,,5.1,Weekday,,-0.19
ORD015478,CUST2084,,Other,Hyderabad,West,RES159,Restaurant_257,Italian,05-05-2024,00:00,161,9.18,,100,,Card,Delivered,None,DP553,3,4.1,Weekend,TRUE,0.34
ORD015479,CUST4218,49,Male,Hyderabad,South,RES608,Restaurant_32,Mexican,11-07-2024,00:00,64,6.47,533,300,233,Card,Cancelled,None,DP414,5,5.5,Weekday,TRUE,-0.01
ORD015480,CUST8371,26,Other,Bangalore,Central,RES301,Restaurant_425,Mexican,01-03-2024,00:00,48,30.94,1158,,,COD,Delivered,None,DP245,1,3.3,Weekday,,-0.1
ORD015481,CUST4652,,Male,Chennai,North,RES670,Restaurant_323,Chinese,07-02-2024,00:00,296,26.85,,50,,COD,Delivered,None,DP523,2,3.5,Weekday,TRUE,0.43
ORD015482,CUST5296,,Female,Delhi,Central,RES482,Restaurant_349,Indian,5/18/2024,00:00,122,38.18,,100,,Wallet,Delivered,None,DP472,,4.3,Weekend,,0.3
ORD015483,CUST6427,41,,Hyderabad,East,RES498,Restaurant_480,Mexican,5/26/2024,00:00,246,22.56,1127,20,1107,COD,Cancelled,,DP654,1,4.8,Weekend,FALSE,0.48
ORD015484,CUST6214,36,Female,Chennai,South,RES493,Restaurant_39,Italian,6/27/2024,00:00,64,37.64,,50,,COD,Delivered,None,DP949,1,4.1,Weekday,FALSE,0.44
ORD015485,CUST5507,42,Male,Mumbai,North,RES229,Restaurant_354,Mexican,2/17/2024,00:00,48,,877,0,,Card,Delivered,None,DP955,,4.9,Weekend,,0.02
ORD015486,CUST4438,,Male,Hyderabad,North,RES196,Restaurant_135,Italian,11/24/2024,00:00,,,,0,,Wallet,Delivered,None,DP264,5,4.8,Weekend,,0.11
ORD015487,CUST4301,,Other,Hyderabad,,RES837,Restaurant_232,Indian,9/29/2024,00:00,22,,1034,0,,Card,Delivered,None,DP246,,3.4,Weekend,FALSE,-0.07
ORD015488,CUST3106,41,Male,Delhi,West,RES412,Restaurant_240,Chinese,07-06-2024,00:00,,3.23,703,300,403,UPI,Delivered,None,DP550,3,3.1,Weekend,,0.33
ORD015489,CUST5227,,,Bangalore,North,RES386,Restaurant_141,Indian,8/22/2024,00:00,,37.91,3581,,,,Delivered,None,DP752,1,4.3,Weekday,,-0.08
ORD015490,CUST5358,30,,Hyderabad,,RES434,Restaurant_92,Italian,08-12-2024,00:00,181,27.12,,50,,Wallet,Delivered,None,DP595,2,3.9,Weekday,TRUE,0.06
ORD015491,CUST8887,,Male,,West,RES463,Restaurant_37,Chinese,5/30/2024,00:00,181,1.57,3031,,,Wallet,Delivered,None,DP182,4,3.6,Weekday,FALSE,0.08
ORD015492,CUST9542,42,Other,Mumbai,West,RES874,Restaurant_326,Chinese,10/24/2024,00:00,,16.49,3532,0,,Card,Cancelled,Late Delivery,DP476,,4.3,Weekday,FALSE,0.36
ORD015493,CUST8292,36,Male,,West,RES894,Restaurant_402,Arabian,09-03-2024,00:00,264,7.61,,300,,Wallet,Delivered,None,DP802,3,5.5,Weekday,FALSE,0.15
ORD015494,CUST2329,,Male,,North,RES994,Restaurant_120,,12/24/2024,00:00,134,23.86,203,0,,COD,Delivered,None,DP559,2,5.2,Weekday,,-0.09
ORD015495,CUST6108,37,,Bangalore,,RES615,Restaurant_38,Arabian,6/19/2024,00:00,295,1.36,2827,0,,Wallet,Delivered,None,DP831,1,4.7,Weekday,TRUE,0.07
ORD015496,CUST1491,42,,Chennai,North,RES178,Restaurant_321,,02-05-2024,00:00,239,37.73,4919,50,4869,,Delivered,None,DP875,4,3.6,Weekday,,-0.05
ORD015497,CUST5021,,,Hyderabad,South,RES792,Restaurant_169,Chinese,9/16/2024,00:00,,,1071,20,1051,Wallet,Cancelled,Customer Cancelled,DP842,5,4.3,Weekday,FALSE,0.21
ORD015498,CUST1569,29,Male,Delhi,,RES148,Restaurant_426,Mexican,7/14/2024,00:00,123,,,0,,UPI,Cancelled,None,DP324,1,3.5,Weekend,TRUE,-0.03
ORD015499,CUST1824,,Female,Delhi,West,RES234,Restaurant_242,Indian,10/30/2024,00:00,208,7.72,154,20,134,UPI,Delivered,None,DP723,3,4.5,Weekday,,0.21
ORD015500,CUST4912,52,,Chennai,,RES262,Restaurant_482,,09-03-2024,00:00,65,,4315,50,4265,,Delivered,None,DP170,3,4.4,Weekday,,0.14
ORD015501,CUST8396,26,Female,Hyderabad,Central,RES509,Restaurant_121,Mexican,5/31/2024,00:00,,26.4,2632,,,,Delivered,None,DP580,1,4.3,Weekday,TRUE,0.41
ORD015502,CUST6072,,Female,,West,RES337,Restaurant_133,Italian,8/24/2024,00:00,195,9.29,,100,,Card,Delivered,None,DP213,1,5.2,Weekend,,-0.07
ORD015503,CUST8025,35,Male,Bangalore,North,RES478,Restaurant_404,Italian,12/19/2024,00:00,66,,,20,,UPI,Delivered,None,DP762,1,4.5,Weekday,TRUE,0.41
ORD015504,CUST4243,,,Delhi,Central,RES859,Restaurant_190,Mexican,5/27/2024,00:00,,,156,50,106,,Delivered,None,DP361,2,3.1,Weekday,FALSE,0
ORD015505,CUST4480,25,Male,Bangalore,Central,RES737,Restaurant_38,Italian,10/24/2024,00:00,,8.25,781,,,UPI,Delivered,None,DP813,5,5,Weekday,TRUE,0.22
ORD015506,CUST8979,,Female,Bangalore,East,RES685,Restaurant_68,Italian,6/14/2024,00:00,51,1.04,4225,0,,,Delivered,None,DP211,,3.1,Weekday,FALSE,0
ORD015507,CUST9829,,Other,Delhi,,RES416,Restaurant_305,Indian,6/27/2024,00:00,,5.39,4311,,,Card,Delivered,None,DP788,1,5,Weekday,FALSE,0.36
ORD015508,CUST1801,,,Chennai,East,RES174,Restaurant_80,Chinese,10/28/2024,00:00,207,,2247,,,Card,Delivered,None,DP152,1,4.6,Weekday,FALSE,0.26
ORD015509,CUST8132,24,Other,Hyderabad,Central,RES686,Restaurant_85,Arabian,12-05-2024,00:00,58,39.07,923,50,873,UPI,Delivered,None,DP169,5,3.5,Weekday,,-0.2
ORD015510,CUST4210,43,Male,Chennai,Central,RES830,Restaurant_78,Italian,07-02-2024,00:00,,,3701,300,3401,COD,Cancelled,Restaurant Issue,DP275,1,4.5,Weekday,TRUE,0.05
ORD015511,CUST5516,,Female,,,RES646,Restaurant_102,Italian,10/28/2024,00:00,256,1.46,4570,300,4270,Wallet,Delivered,None,DP385,1,4.6,Weekday,,0.35
ORD015512,CUST7832,50,Other,Hyderabad,,RES360,Restaurant_408,Mexican,09-07-2024,00:00,,8.42,,100,,Card,Delivered,None,DP630,1,4.6,Weekend,FALSE,0.04
ORD015513,CUST6707,,Female,,South,RES915,Restaurant_174,Arabian,10/14/2024,00:00,,16.05,3721,300,3421,COD,Delivered,None,DP357,2,4.2,Weekday,FALSE,0.31
ORD015514,CUST3213,40,,,West,RES245,Restaurant_361,Chinese,6/23/2024,00:00,257,,589,50,539,,Delivered,None,DP352,4,5.4,Weekend,FALSE,0.48
ORD015515,CUST1164,,Male,Chennai,Central,RES855,Restaurant_290,Italian,1/28/2024,00:00,,26.47,,20,,COD,Delivered,None,DP480,,5.2,Weekend,,0.4
ORD015516,CUST7275,19,Other,Delhi,South,RES566,Restaurant_148,Arabian,03-02-2024,00:00,34,1.51,3344,0,,Wallet,Cancelled,Restaurant Issue,DP500,5,5,Weekend,TRUE,0.47
ORD015517,CUST3384,,Female,,West,RES195,Restaurant_223,Mexican,5/23/2024,00:00,59,,673,300,373,Wallet,Delivered,None,DP379,,5.1,Weekday,TRUE,0.05
ORD015518,CUST7972,60,Other,Mumbai,North,RES377,Restaurant_411,Indian,05-09-2024,00:00,47,9.27,,50,,,Delivered,None,DP458,1,3.2,Weekday,FALSE,0.03
ORD015519,CUST9748,,,Chennai,,RES473,Restaurant_142,Mexican,4/26/2024,,152,2.77,4715,20,4695,,Delivered,None,DP986,1,5.4,Weekday,TRUE,0.47
ORD015520,CUST8175,,Female,Bangalore,West,RES637,Restaurant_28,Mexican,04-07-2024,00:00,,,,300,,COD,Cancelled,Customer Cancelled,DP942,1,5.1,Weekend,TRUE,-0.05
ORD015521,CUST1970,24,Other,,South,RES925,Restaurant_350,Mexican,7/27/2024,00:00,269,,1183,300,883,COD,Delivered,None,DP284,5,5.4,Weekend,,0.37
ORD015522,CUST8829,,Other,Mumbai,North,RES129,Restaurant_438,Mexican,12/14/2024,00:00,276,22.25,209,20,189,UPI,Delivered,None,DP359,3,4,Weekend,TRUE,0.29
ORD015523,CUST6254,,Female,,West,RES351,Restaurant_442,Italian,07-01-2024,00:00,192,9.74,4644,0,,UPI,Delivered,None,DP337,5,3.9,Weekday,TRUE,-0.18
ORD015524,CUST1530,,Female,Hyderabad,South,RES690,Restaurant_178,Indian,06-06-2024,00:00,138,,1123,100,1023,,Delivered,None,DP419,,4.6,Weekday,FALSE,-0.05
ORD015525,CUST1425,,Other,Chennai,North,RES749,Restaurant_202,Italian,06-02-2024,00:00,,31.2,,20,,COD,Cancelled,None,DP708,4,5.1,Weekend,FALSE,0.37
ORD015526,CUST9631,,Female,Mumbai,North,RES316,Restaurant_61,Chinese,8/20/2024,00:00,,34.12,3733,,,Card,Delivered,None,DP313,3,4.3,Weekday,TRUE,0.15
ORD015527,CUST1704,,Male,Chennai,,RES686,Restaurant_112,Indian,2/17/2024,00:00,45,,,,,Card,Delivered,None,DP765,,5.1,Weekend,,0.26
ORD015528,CUST8233,36,,Hyderabad,North,RES732,Restaurant_101,Indian,01-03-2024,00:00,42,,616,100,516,Card,Delivered,None,DP854,2,3.8,Weekday,FALSE,0.32
ORD015529,CUST4804,22,Female,Bangalore,North,RES698,Restaurant_286,Chinese,1/20/2024,00:00,48,7.9,,50,,Card,Delivered,None,DP296,,4.7,Weekend,,0.1
ORD015530,CUST5382,,,Mumbai,,RES172,Restaurant_169,Arabian,11-06-2024,00:00,,7.62,3689,0,,UPI,Delivered,None,DP507,2,5.4,Weekday,TRUE,-0.15
ORD015531,CUST2373,,Male,Hyderabad,East,RES979,Restaurant_441,Mexican,09-07-2024,00:00,160,,540,0,,UPI,Delivered,None,DP733,2,4.5,Weekend,TRUE,0.1
ORD015532,CUST1425,36,,,South,RES572,Restaurant_24,,08-08-2024,00:00,,26.81,733,0,,COD,Delivered,None,DP458,2,4.7,Weekday,TRUE,-0.12
ORD015533,CUST8051,48,,Chennai,East,RES677,Restaurant_390,Chinese,4/22/2024,00:00,69,19.05,2283,0,,Wallet,Delivered,None,DP734,1,5.4,Weekday,FALSE,0.36
ORD015534,CUST4467,35,Male,Mumbai,East,RES114,Restaurant_225,Italian,05-12-2024,00:00,289,32.27,,50,,,Cancelled,Restaurant Issue,DP642,4,3.3,Weekend,,0.46
ORD015535,CUST8569,46,Other,Chennai,Central,RES410,Restaurant_191,Mexican,04-11-2024,00:00,38,,,0,,Wallet,Delivered,None,DP304,,4.6,Weekday,FALSE,0.21
ORD015536,CUST2013,,Other,Chennai,West,RES674,Restaurant_156,Indian,03-06-2024,00:00,,4.35,,50,,Card,Delivered,None,DP735,,4.1,Weekday,TRUE,0.24
ORD015537,CUST1845,,,Mumbai,South,RES250,Restaurant_303,Arabian,2/15/2024,00:00,53,24.57,160,300,-140,Card,Delivered,None,DP413,5,5.3,Weekday,,0.15
ORD015538,CUST2008,53,Female,,North,RES312,Restaurant_319,Mexican,11/20/2024,00:00,,,,100,,UPI,Delivered,None,DP443,5,4,Weekday,FALSE,0.16
